,Store,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,ds
3353,24,1372484.9,0,46.0,4.061,134.3571,8.212,2011-04-22
3354,24,1197761.17,0,60.48,4.117,134.4357333,8.212,2011-04-29
3355,24,1417616.81,0,74.64,4.02,136.0540323,8.358,2011-05-08
3356,24,1311950.16,0,58.49,4.211,134.593,8.212,2011-05-13
3357,24,1234281.7,0,59.84,4.202,134.6803871,8.212,2011-05-20
3358,24,1311153.72,0,65.74,4.134,134.7677742,8.212,2011-05-27
3359,24,1339630.35,0,55.75,4.192,134.5143667,8.212,2011-06-05
3360,24,1320359.23,0,64.34,3.989,135.0837333,8.212,2011-06-17
3361,24,1304850.67,0,68.88,3.964,135.2652667,8.212,2011-06-24
3362,24,1178641.71,0,30.72,3.351,132.8823226,8.252,2011-07-01
3363,24,1405914.39,0,53.87,3.775,136.472,8.454,2011-07-10
3364,24,1356938.95,0,74.43,3.915,135.7837419,8.358,2011-07-15
3365,24,1357672.24,0,79.29,3.972,135.8738387,8.358,2011-07-22
3366,24,1310973.06,0,74.84,4.004,135.9639355,8.358,2011-07-29
3367,24,1273670.32,0,44.7,3.895,134.1777742,8.212,2011-08-04
3368,24,1567340.07,0,72.56,3.886,135.6283333,8.358,2011-08-07
3369,24,1352039.88,0,69.93,3.942,136.183129,8.358,2011-08-19
3370,24,1402372.09,0,69.94,3.906,136.2136129,8.358,2011-08-26
3371,24,1527455.19,1,68.32,3.93,136.2745806,8.358,2011-09-09
3372,24,1529615.54,0,42.3,3.627,136.5030667,8.454,2011-09-12
3373,24,1227535.97,0,65.56,3.937,136.3145,8.358,2011-09-16
3374,24,1232376.49,0,60.61,3.899,136.367,8.358,2011-09-23
3375,24,1246242.61,0,68.0,3.858,136.4195,8.358,2011-09-30
3376,24,1373841.91,0,70.02,4.025,134.9425484,8.212,2011-10-06
3377,24,1333315.03,0,60.21,3.744,136.5150968,8.454,2011-10-14
3378,24,1283563.43,0,56.6,3.757,136.5017742,8.454,2011-10-21
3379,24,1307142.75,0,48.0,3.757,136.4884516,8.454,2011-10-28
3380,24,1341240.62,1,26.51,3.416,133.260871,8.252,2011-11-02
3381,24,1253218.7,0,39.51,3.752,133.7361429,8.252,2011-11-03
3382,24,1425078.59,0,46.78,3.719,136.4618065,8.454,2011-11-11
3383,24,1297535.69,0,48.17,3.717,136.4666667,8.454,2011-11-18
3384,24,1761235.67,1,41.83,3.689,136.4788,8.454,2011-11-25
3385,24,1402818.01,0,72.52,3.995,136.144129,8.358,2011-12-08
3386,24,1624994.43,0,36.0,3.611,136.5335161,8.454,2011-12-16
3387,24,2168344.23,0,36.93,3.587,136.5883871,8.454,2011-12-23
3388,24,1363973.16,1,33.45,3.566,136.6432581,8.454,2011-12-30
3389,24,1467722.19,0,71.79,3.915,138.1138065,8.983,2012-01-06
3390,24,1155594.2,0,36.5,3.666,136.753,8.659,2012-01-13
3391,24,1151993.85,0,25.73,3.705,136.8564194,8.659,2012-01-20
3392,24,1057290.41,0,31.92,3.737,136.9598387,8.659,2012-01-27
3393,24,1213994.39,0,35.36,3.983,137.4238966,8.659,2012-02-03
3394,24,1326370.08,0,33.92,3.874,137.2583103,8.659,2012-02-17
3395,24,1303233.15,0,37.35,3.917,137.3411034,8.659,2012-02-24
3396,24,1249696.97,0,38.61,3.796,137.0632581,8.659,2012-03-02
3397,24,1440374.13,0,73.26,3.819,138.1735806,8.953,2012-03-08
3398,24,1239299.12,0,48.68,4.021,137.5843871,8.659,2012-03-16
3399,24,1221723.94,0,59.51,4.054,137.6552903,8.659,2012-03-23
3400,24,1230106.13,0,47.28,4.098,137.7261935,8.659,2012-03-30
3401,24,1306551.71,0,52.14,4.124,138.0332,8.983,2012-04-05
3402,24,1285783.87,0,48.65,4.187,137.868,8.983,2012-04-13
3403,24,1208654.4,0,61.05,4.17,137.9230667,8.983,2012-04-20
3404,24,1194334.65,0,49.26,4.163,137.9781333,8.983,2012-04-27
3405,24,1416720.54,0,60.35,4.151,138.8256,8.693,2012-05-10
3406,24,1298809.8,0,63.1,4.029,138.1065806,8.983,2012-05-18
3407,24,1407897.57,0,65.79,3.979,138.1101935,8.983,2012-05-25
3408,24,1251581.89,0,32.86,3.585,136.698129,8.659,2012-06-01
3409,24,1524734.29,0,45.25,4.143,137.7970968,8.983,2012-06-04
3410,24,1645097.75,0,77.18,3.646,138.2296333,8.953,2012-06-07
3411,24,1364445.98,0,68.28,3.786,138.1295333,8.983,2012-06-15
3412,24,1434709.63,0,72.29,3.722,138.1629,8.983,2012-06-22
3413,24,1428869.9,0,70.4,3.667,138.1962667,8.983,2012-06-29
3414,24,1477134.75,1,72.81,4.076,138.4729355,8.953,2012-07-09
3415,24,1405475.78,0,75.36,3.689,138.263,8.953,2012-07-13
3416,24,1394299.0,0,76.42,3.732,138.2331935,8.953,2012-07-20
3417,24,1307339.14,0,73.62,3.82,138.2033871,8.953,2012-07-27
3418,24,1406313.13,0,59.93,3.871,138.1174194,8.983,2012-08-06
3419,24,1397970.54,0,72.87,3.963,138.1857097,8.953,2012-08-17
3420,24,1303726.54,0,68.13,3.997,138.2814516,8.953,2012-08-24
3421,24,1344558.92,0,71.18,4.026,138.3771935,8.953,2012-08-31
3422,24,1325835.7,0,41.5,4.021,137.5066897,8.659,2012-09-03
3423,24,1242909.53,0,64.28,4.088,138.5673,8.953,2012-09-14
3424,24,1261158.47,0,61.25,4.203,138.6534,8.953,2012-09-21
3425,24,1259278.36,0,58.86,4.158,138.7395,8.953,2012-09-28
3426,24,1403460.87,1,33.82,3.826,137.1666774,8.659,2012-10-02
3427,24,1497054.81,0,75.53,3.863,138.1437742,8.953,2012-10-08
3428,24,1255414.84,0,52.59,4.153,138.8336129,8.693,2012-10-19
3429,24,1307182.29,0,55.16,4.071,138.7281613,8.693,2012-10-26
3430,24,1355391.79,0,58.7,4.055,138.0882667,8.983,2012-11-05
3431,24,1416301.17,0,51.64,4.186,138.9117,8.693,2012-12-10
3432,25,658640.14,0,57.56,2.707,204.8850973,7.484,2010-01-10
3433,25,822486.37,0,47.2,2.85,204.0252842,7.856,2010-02-04
3434,25,759407.87,0,66.42,2.815,204.4650559,7.527,2010-02-07
3435,25,676260.67,0,24.16,2.745,204.4321004,8.187,2010-02-19
3436,25,628516.57,0,29.16,2.754,204.4630869,8.187,2010-02-26
3437,25,685700.08,0,71.17,2.715,204.7583566,7.527,2010-03-09
3438,25,885572.96,0,32.41,3.046,204.8249189,7.484,2010-03-12
3439,25,659795.84,0,45.0,2.844,204.3782258,8.187,2010-03-19
3440,25,696687.6,0,45.84,2.854,204.201755,8.187,2010-03-26
3441,25,764155.44,0,69.22,2.847,204.4042877,7.856,2010-04-06
3442,25,715311.6,0,52.16,2.899,203.7307486,7.856,2010-04-16
3443,25,694531.72,0,46.12,2.902,203.6905586,7.856,2010-04-23
3444,25,706924.02,0,50.97,2.921,203.6503685,7.856,2010-04-30
3445,25,677231.63,0,21.1,2.784,204.2471935,8.187,2010-05-02
3446,25,665750.06,0,29.45,2.777,204.4940734,8.187,2010-05-03
3447,25,696314.53,0,38.8,2.917,205.160837,7.484,2010-05-11
3448,25,698073.95,0,50.27,2.982,203.6133915,7.856,2010-05-14
3449,25,704113.22,0,57.17,2.958,203.8770235,7.856,2010-05-21
3450,25,792442.54,0,69.31,2.899,204.1406556,7.856,2010-05-28
3451,25,699464.43,0,71.79,2.784,204.7293252,7.527,2010-06-08
3452,25,780444.94,0,69.56,2.78,204.670036,7.856,2010-06-18
3453,25,737569.14,0,72.17,2.808,204.5675459,7.856,2010-06-25
3454,25,724468.97,0,63.67,2.966,203.6101784,7.856,2010-07-05
3455,25,726997.84,0,73.43,2.783,204.3571656,7.527,2010-07-16
3456,25,665290.93,0,75.37,2.771,204.4812188,7.527,2010-07-23
3457,25,682124.34,0,71.99,2.781,204.605272,7.527,2010-07-30
3458,25,674283.86,0,48.46,2.764,204.951982,7.484,2010-08-10
3459,25,686072.39,0,72.73,2.805,204.8533784,7.527,2010-08-13
3460,25,724499.81,0,71.81,2.779,204.8217044,7.527,2010-08-20
3461,25,711461.95,0,67.15,2.755,204.7900305,7.527,2010-08-27
3462,25,712647.97,0,61.36,2.869,203.8488134,7.856,2010-09-04
3463,25,719591.13,0,75.24,2.793,204.3625658,7.527,2010-09-07
3464,25,628989.88,0,60.13,2.706,204.7513279,7.527,2010-09-17
3465,25,607819.33,0,65.06,2.713,204.8182126,7.527,2010-09-24
3466,25,655811.95,1,61.14,2.699,204.7266827,7.527,2010-10-09
3467,25,964729.18,0,22.65,3.109,204.6877378,7.484,2010-10-12
3468,25,616094.72,0,54.09,2.868,205.0137637,7.484,2010-10-15
3469,25,661644.19,0,46.73,2.917,205.0627881,7.484,2010-10-22
3470,25,674458.03,0,55.72,2.921,205.1118126,7.484,2010-10-29
3471,25,737163.2,0,63.68,2.809,204.6679198,7.856,2010-11-06
3472,25,718056.73,0,42.72,3.0,205.0992811,7.484,2010-11-19
3473,25,1115240.61,1,43.43,3.039,204.9621,7.484,2010-11-26
3474,25,583364.02,1,19.64,2.773,204.3857472,8.187,2010-12-02
3475,25,660619.99,0,40.05,2.818,204.5250598,8.187,2010-12-03
3476,25,713250.08,0,40.68,2.931,205.2098614,7.484,2010-12-11
3477,25,1047707.59,0,21.6,3.14,204.6321194,7.484,2010-12-17
3478,25,1295391.19,0,22.94,3.141,204.6376731,7.484,2010-12-24
3479,25,623092.54,1,25.89,3.179,204.6432267,7.484,2010-12-31
3480,25,618377.79,0,28.5,3.638,207.8823043,7.287,2011-01-04
3481,25,706206.86,0,66.61,3.748,208.3346432,7.274,2011-01-07
3482,25,572360.83,0,18.3,3.205,204.7026042,7.343,2011-01-14
3483,25,568093.57,0,23.21,3.229,205.0460497,7.343,2011-01-21
3484,25,600448.69,0,18.92,3.237,205.3894952,7.343,2011-01-28
3485,25,699779.0,0,67.2,3.703,208.9625161,7.274,2011-02-09
3486,25,878314.57,0,42.85,3.452,211.6394306,7.082,2011-02-12
3487,25,634637.03,0,38.42,3.245,206.3694701,7.343,2011-02-18
3488,25,570816.34,0,28.36,3.274,206.6424093,7.343,2011-02-25
3489,25,737551.74,0,70.69,3.922,208.3551116,7.287,2011-03-06
3490,25,603393.64,0,40.94,3.631,207.4283845,7.343,2011-03-18
3491,25,616324.24,0,38.51,3.625,207.6553444,7.343,2011-03-25
3492,25,639830.45,0,23.94,3.231,205.7329407,7.343,2011-04-02
3493,25,640912.18,0,31.59,3.433,206.9153485,7.343,2011-04-03
3494,25,718393.61,0,40.88,3.551,210.8364551,7.082,2011-04-11
3495,25,674562.45,0,51.43,3.821,208.3172811,7.287,2011-04-15
3496,25,756588.42,0,45.87,3.892,208.4779405,7.287,2011-04-22
3497,25,649245.0,0,58.43,3.962,208.6386,7.287,2011-04-29
3498,25,679706.01,0,74.0,3.842,208.719238,7.274,2011-05-08
3499,25,684783.15,0,60.1,4.066,208.9599189,7.287,2011-05-13
3500,25,677971.33,0,56.56,4.062,208.7583165,7.287,2011-05-20
3501,25,718373.94,0,67.18,3.985,208.556714,7.287,2011-05-27
3502,25,659446.55,0,49.5,4.046,208.7992595,7.287,2011-06-05
3503,25,717373.43,0,63.58,3.842,208.1265604,7.287,2011-06-17
3504,25,699270.1,0,70.71,3.804,208.2306018,7.287,2011-06-24
3505,25,558794.63,0,29.0,3.193,204.6487803,7.343,2011-07-01
3506,25,671522.87,0,50.82,3.583,210.1170595,7.082,2011-07-10
3507,25,680510.23,0,72.67,3.76,208.5309337,7.274,2011-07-15
3508,25,670854.96,0,78.1,3.811,208.5937018,7.274,2011-07-22
3509,25,668390.82,0,74.72,3.829,208.6564699,7.274,2011-07-29
3510,25,648606.13,0,42.11,3.72,208.1092642,7.287,2011-08-04
3511,25,698529.64,0,71.64,3.711,208.4386847,7.274,2011-08-07
3512,25,688958.75,0,68.09,3.747,208.8424359,7.274,2011-08-19
3513,25,726422.55,0,66.8,3.704,208.902476,7.274,2011-08-26
3514,25,673248.48,1,67.51,3.738,209.0225562,7.274,2011-09-09
3515,25,916446.02,0,38.69,3.415,211.8667856,7.082,2011-09-12
3516,25,628720.46,0,62.05,3.742,209.1893892,7.274,2011-09-16
3517,25,620885.93,0,60.28,3.711,209.4986126,7.274,2011-09-23
3518,25,639160.24,0,60.7,3.645,209.807836,7.274,2011-09-30
3519,25,740259.63,0,71.45,3.881,208.1535092,7.287,2011-10-06
3520,25,646915.47,0,58.95,3.541,210.4027602,7.082,2011-10-14
3521,25,690675.5,0,50.22,3.57,210.5473252,7.082,2011-10-21
3522,25,724443.97,0,46.28,3.569,210.6918901,7.082,2011-10-28
3523,25,615666.78,1,21.18,3.239,206.0763862,7.343,2011-11-02
3524,25,599828.39,0,36.73,3.582,207.1882876,7.343,2011-11-03
3525,25,719235.07,0,44.81,3.53,210.9810201,7.082,2011-11-11
3526,25,728525.6,0,46.41,3.53,211.1847207,7.082,2011-11-18
3527,25,1116211.39,1,43.49,3.492,211.4120757,7.082,2011-11-25
3528,25,667130.48,0,70.93,3.812,208.7820061,7.274,2011-12-08
3529,25,997502.47,0,33.09,3.413,212.0685039,7.082,2011-12-16
3530,25,1290532.97,0,36.56,3.389,212.2360401,7.082,2011-12-23
3531,25,683665.37,1,32.42,3.389,212.4035763,7.082,2011-12-30
3532,25,694765.95,0,69.54,3.742,214.5513278,7.139,2012-01-06
3533,25,614764.31,0,34.6,3.513,212.7386486,6.961,2012-01-13
3534,25,594744.89,0,23.87,3.533,212.8336399,6.961,2012-01-20
3535,25,589554.29,0,32.24,3.567,212.9286312,6.961,2012-01-27
3536,25,643155.89,0,36.01,3.816,213.6718127,6.961,2012-02-03
3537,25,654088.02,0,32.23,3.695,213.2732106,6.961,2012-02-17
3538,25,613501.05,0,35.51,3.739,213.4725116,6.961,2012-02-24
3539,25,642776.4,0,34.98,3.617,213.0236225,6.961,2012-03-02
3540,25,709724.6,0,72.08,3.654,214.7433514,7.28,2012-03-08
3541,25,638204.27,0,50.64,3.862,214.0167132,6.961,2012-03-16
3542,25,672831.78,0,62.7,3.9,214.0907105,6.961,2012-03-23
3543,25,684348.92,0,47.92,3.953,214.1647079,6.961,2012-03-30
3544,25,696421.72,0,58.76,3.951,214.4771081,7.139,2012-04-05
3545,25,658691.56,0,42.46,4.044,214.3127027,7.139,2012-04-13
3546,25,661566.48,0,57.1,4.027,214.3675045,7.139,2012-04-20
3547,25,655157.32,0,44.2,4.004,214.4223063,7.139,2012-04-27
3548,25,699536.73,0,57.58,3.985,215.9258865,7.293,2012-05-10
3549,25,717207.19,0,58.21,3.848,214.5485571,7.139,2012-05-18
3550,25,783371.02,0,67.69,3.798,214.5499425,7.139,2012-05-25
3551,25,636419.12,0,30.23,3.422,212.5711125,6.961,2012-06-01
3552,25,791356.9,0,44.73,3.996,214.2387053,7.139,2012-06-04
3553,25,753385.55,0,75.52,3.475,214.6873514,7.28,2012-06-07
3554,25,753860.89,0,68.34,3.62,214.5653243,7.139,2012-06-15
3555,25,721601.9,0,73.52,3.564,214.606,7.139,2012-06-22
3556,25,718890.81,0,69.84,3.506,214.6466757,7.139,2012-06-29
3557,25,671482.9,1,72.79,3.911,215.2189573,7.28,2012-07-09
3558,25,714093.95,0,73.87,3.523,214.728027,7.28,2012-07-13
3559,25,685676.58,0,74.32,3.567,214.7331351,7.28,2012-07-20
3560,25,659109.53,0,72.98,3.647,214.7382432,7.28,2012-07-27
3561,25,730254.19,0,58.48,3.689,214.5527132,7.139,2012-08-06
3562,25,728467.72,0,66.99,3.807,214.825578,7.28,2012-08-17
3563,25,756527.64,0,64.53,3.834,214.9567044,7.28,2012-08-24
3564,25,714828.73,0,68.55,3.867,215.0878309,7.28,2012-08-31
3565,25,643711.53,0,37.44,3.848,213.8711137,6.961,2012-09-03
3566,25,657241.63,0,60.9,3.948,215.3583757,7.28,2012-09-14
3567,25,664745.2,0,57.6,4.038,215.5475459,7.28,2012-09-21
3568,25,683300.84,0,54.52,3.997,215.7367162,7.28,2012-09-28
3569,25,658984.38,1,32.47,3.64,213.1186138,6.961,2012-10-02
3570,25,710496.97,0,71.93,3.722,214.7484595,7.28,2012-10-08
3571,25,685531.85,0,51.93,3.969,216.1464699,7.293,2012-10-19
3572,25,688940.94,0,56.69,3.882,216.1515902,7.293,2012-10-26
3573,25,739866.16,0,59.21,3.889,214.5319099,7.139,2012-11-05
3574,25,697317.41,0,43.74,4.0,216.1150568,7.293,2012-12-10
3575,26,923221.52,0,57.8,2.717,132.7568,8.149,2010-01-10
3576,26,1029849.2,0,36.53,2.826,131.9019677,8.512,2010-02-04
3577,26,1078455.48,0,58.9,2.815,132.5218667,8.445,2010-02-07
3578,26,999348.55,0,22.62,2.747,131.637,8.488,2010-02-19
3579,26,855385.01,0,27.32,2.753,131.686,8.488,2010-02-26
3580,26,1037549.71,0,66.93,2.735,132.7248387,8.445,2010-03-09
3581,26,1016143.64,0,27.73,3.065,132.7566667,8.149,2010-03-12
3582,26,903366.55,0,35.34,2.834,131.8242903,8.488,2010-03-19
3583,26,893613.0,0,35.26,2.831,131.863129,8.488,2010-03-26
3584,26,1003202.66,0,58.46,2.857,132.3648387,8.512,2010-04-06
3585,26,905548.38,0,36.6,2.885,131.9809,8.512,2010-04-16
3586,26,881930.87,0,39.68,2.895,132.0226667,8.512,2010-04-23
3587,26,904503.85,0,40.56,2.935,132.0644333,8.512,2010-04-30
3588,26,1034119.21,0,9.55,2.788,131.5279032,8.488,2010-05-02
3589,26,1005669.58,0,28.6,2.766,131.735,8.488,2010-05-03
3590,26,970224.51,0,30.51,2.938,132.9245806,8.149,2010-05-11
3591,26,972663.59,0,39.08,2.983,132.152129,8.512,2010-05-14
3592,26,986765.01,0,50.81,2.961,132.2230323,8.512,2010-05-21
3593,26,1069851.59,0,61.65,2.906,132.2939355,8.512,2010-05-28
3594,26,1125329.77,0,62.93,2.792,132.6141935,8.445,2010-06-08
3595,26,1001286.67,0,53.62,2.805,132.4733333,8.512,2010-06-18
3596,26,976242.09,0,63.78,2.81,132.4976,8.512,2010-06-25
3597,26,1074479.73,0,54.72,2.981,132.1062,8.512,2010-07-05
3598,26,1028151.72,0,67.66,2.796,132.5667742,8.445,2010-07-16
3599,26,971615.62,0,65.4,2.784,132.5825806,8.445,2010-07-23
3600,26,1005324.28,0,63.79,2.792,132.5983871,8.445,2010-07-30
3601,26,1001069.52,0,46.81,2.776,132.7516667,8.149,2010-08-10
3602,26,1011938.29,0,61.58,2.81,132.63,8.445,2010-08-13
3603,26,1007385.36,0,62.68,2.796,132.6616129,8.445,2010-08-20
3604,26,977322.52,0,57.23,2.77,132.6932258,8.445,2010-08-27
3605,26,1022293.81,0,50.13,2.849,131.9408065,8.512,2010-09-04
3606,26,1122356.53,0,71.08,2.806,132.5461333,8.445,2010-09-07
3607,26,923473.7,0,50.08,2.716,132.7670667,8.445,2010-09-17
3608,26,868636.3,0,52.47,2.718,132.7619333,8.445,2010-09-24
3609,26,1042226.3,1,54.82,2.717,132.7564516,8.445,2010-10-09
3610,26,1149612.04,0,16.6,3.132,132.6764,8.149,2010-10-12
3611,26,937956.89,0,39.93,2.878,132.7633548,8.149,2010-10-15
3612,26,916522.66,0,36.13,2.919,132.8170968,8.149,2010-10-22
3613,26,895069.88,0,40.3,2.938,132.8708387,8.149,2010-10-29
3614,26,1073862.59,0,51.62,2.83,132.4357419,8.512,2010-11-06
3615,26,901972.7,0,36.73,3.03,132.9172,8.149,2010-11-19
3616,26,1286833.62,1,28.11,3.07,132.8369333,8.149,2010-11-26
3617,26,1015684.09,1,18.14,2.771,131.5866129,8.488,2010-12-02
3618,26,963382.09,0,31.1,2.805,131.784,8.488,2010-12-03
3619,26,971193.01,0,37.51,2.961,132.9783226,8.149,2010-12-11
3620,26,1196813.33,0,20.61,3.139,132.6804516,8.149,2010-12-17
3621,26,1573982.47,0,21.81,3.15,132.7477419,8.149,2010-12-24
3622,26,877268.29,1,18.73,3.177,132.8150323,8.149,2010-12-31
3623,26,849231.61,0,22.99,3.638,134.0682581,7.818,2011-01-04
3624,26,1070119.09,0,59.89,3.815,135.4468,7.767,2011-01-07
3625,26,812323.29,0,16.7,3.215,132.9510645,7.907,2011-01-14
3626,26,809833.21,0,12.98,3.232,133.0285161,7.907,2011-01-21
3627,26,817485.14,0,5.54,3.243,133.1059677,7.907,2011-01-28
3628,26,1040143.14,0,59.67,3.784,136.2440968,7.767,2011-02-09
3629,26,1012498.49,0,36.74,3.501,136.4909333,7.598,2011-02-12
3630,26,981978.02,0,19.63,3.263,133.3701429,7.907,2011-02-18
3631,26,910298.44,0,16.3,3.281,133.4921429,7.907,2011-02-25
3632,26,1054454.4,0,60.49,3.973,134.8551613,7.818,2011-03-06
3633,26,887426.12,0,31.76,3.634,133.8492258,7.907,2011-03-18
3634,26,866566.54,0,22.99,3.624,133.9587419,7.907,2011-03-25
3635,26,911807.02,0,11.17,3.24,133.1834194,7.907,2011-04-02
3636,26,945643.17,0,14.31,3.437,133.6141429,7.907,2011-04-03
3637,26,988950.75,0,31.7,3.586,136.475129,7.598,2011-04-11
3638,26,863266.12,0,39.46,3.823,134.2784667,7.818,2011-04-15
3639,26,921700.61,0,33.81,3.919,134.3571,7.818,2011-04-22
3640,26,873450.29,0,47.17,3.988,134.4357333,7.818,2011-04-29
3641,26,1107552.43,0,63.16,3.903,136.0540323,7.767,2011-05-08
3642,26,941008.85,0,48.2,4.095,134.593,7.818,2011-05-13
3643,26,938334.62,0,48.86,4.101,134.6803871,7.818,2011-05-20
3644,26,996723.58,0,56.74,4.034,134.7677742,7.818,2011-05-27
3645,26,1024778.23,0,45.0,4.078,134.5143667,7.818,2011-06-05
3646,26,981646.46,0,54.5,3.873,135.0837333,7.818,2011-06-17
3647,26,997474.93,0,56.94,3.851,135.2652667,7.818,2011-06-24
3648,26,938149.21,0,21.13,3.193,132.8823226,7.907,2011-07-01
3649,26,1130022.99,0,46.84,3.633,136.472,7.598,2011-07-10
3650,26,1021534.7,0,64.43,3.827,135.7837419,7.767,2011-07-15
3651,26,1017867.8,0,69.52,3.882,135.8738387,7.767,2011-07-22
3652,26,1005360.5,0,63.32,3.898,135.9639355,7.767,2011-07-29
3653,26,985229.81,0,29.09,3.72,134.1777742,7.818,2011-08-04
3654,26,1133807.03,0,63.34,3.784,135.6283333,7.767,2011-08-07
3655,26,1021766.75,0,60.58,3.82,136.183129,7.767,2011-08-19
3656,26,1064617.62,0,61.1,3.796,136.2136129,7.767,2011-08-26
3657,26,1069710.97,1,60.98,3.809,136.2745806,7.767,2011-09-09
3658,26,1148987.46,0,34.24,3.47,136.5030667,7.598,2011-09-12
3659,26,951569.84,0,55.19,3.809,136.3145,7.767,2011-09-16
3660,26,923644.6,0,50.72,3.758,136.367,7.767,2011-09-23
3661,26,959339.51,0,59.42,3.684,136.4195,7.767,2011-09-30
3662,26,1094058.68,0,59.85,3.924,134.9425484,7.818,2011-10-06
3663,26,987886.08,0,53.91,3.583,136.5150968,7.598,2011-10-14
3664,26,974907.28,0,45.23,3.618,136.5017742,7.598,2011-10-21
3665,26,972256.98,0,35.06,3.604,136.4884516,7.598,2011-10-28
3666,26,1010711.08,1,15.12,3.255,133.260871,7.907,2011-11-02
3667,26,946614.55,0,28.13,3.6,133.7361429,7.907,2011-11-03
3668,26,1077640.13,0,40.08,3.57,136.4618065,7.598,2011-11-11
3669,26,946091.79,0,37.78,3.571,136.4666667,7.598,2011-11-18
3670,26,1282320.05,1,31.07,3.536,136.4788,7.598,2011-11-25
3671,26,1087644.5,0,62.99,3.88,136.144129,7.767,2011-12-08
3672,26,1204807.83,0,28.24,3.445,136.5335161,7.598,2011-12-16
3673,26,1515175.01,0,22.53,3.413,136.5883871,7.598,2011-12-23
3674,26,972834.42,1,18.8,3.402,136.6432581,7.598,2011-12-30
3675,26,1015853.03,0,58.51,3.798,138.1138065,7.489,2012-01-06
3676,26,836305.65,0,25.55,3.523,136.753,7.467,2012-01-13
3677,26,838751.5,0,15.22,3.542,136.8564194,7.467,2012-01-20
3678,26,820059.89,0,24.16,3.568,136.9598387,7.467,2012-01-27
3679,26,955641.74,0,22.49,3.827,137.4238966,7.467,2012-02-03
3680,26,965788.76,0,23.9,3.703,137.2583103,7.467,2012-02-17
3681,26,917924.47,0,28.06,3.751,137.3411034,7.467,2012-02-24
3682,26,939158.25,0,25.24,3.633,137.0632581,7.467,2012-03-02
3683,26,1090915.09,0,65.6,3.698,138.1735806,7.405,2012-03-08
3684,26,919503.4,0,35.06,3.867,137.5843871,7.467,2012-03-16
3685,26,874790.68,0,49.97,3.889,137.6552903,7.467,2012-03-23
3686,26,922018.43,0,33.33,3.921,137.7261935,7.467,2012-03-30
3687,26,946573.29,0,40.29,3.991,138.0332,7.489,2012-04-05
3688,26,889670.29,0,36.9,4.025,137.868,7.489,2012-04-13
3689,26,923600.02,0,50.81,4.046,137.9230667,7.489,2012-04-20
3690,26,911969.0,0,43.6,4.023,137.9781333,7.489,2012-04-27
3691,26,1095504.26,0,54.07,4.027,138.8256,7.138,2012-05-10
3692,26,978082.84,0,52.55,3.899,138.1065806,7.489,2012-05-18
3693,26,1067310.74,0,58.2,3.85,138.1101935,7.489,2012-05-25
3694,26,971557.62,0,22.94,3.439,136.698129,7.467,2012-06-01
3695,26,1116829.23,0,33.35,3.957,137.7970968,7.489,2012-06-04
3696,26,1180470.8,0,64.94,3.538,138.2296333,7.405,2012-06-07
3697,26,1029248.22,0,57.84,3.683,138.1295333,7.489,2012-06-15
3698,26,1056282.91,0,63.04,3.629,138.1629,7.489,2012-06-22
3699,26,1051190.44,0,60.71,3.577,138.1962667,7.489,2012-06-29
3700,26,1081874.03,1,61.58,3.921,138.4729355,7.405,2012-07-09
3701,26,1063149.78,0,64.47,3.561,138.263,7.405,2012-07-13
3702,26,1049625.9,0,66.75,3.61,138.2331935,7.405,2012-07-20
3703,26,1031745.14,0,64.12,3.701,138.2033871,7.405,2012-07-27
3704,26,1106176.83,0,49.43,3.746,138.1174194,7.489,2012-08-06
3705,26,1068292.56,0,65.54,3.84,138.1857097,7.405,2012-08-17
3706,26,1022704.2,0,62.08,3.874,138.2814516,7.405,2012-08-24
3707,26,1053495.51,0,63.69,3.884,138.3771935,7.405,2012-08-31
3708,26,1028569.01,0,29.03,3.876,137.5066897,7.467,2012-09-03
3709,26,986131.94,0,57.69,3.988,138.5673,7.405,2012-09-14
3710,26,961084.08,0,52.68,4.056,138.6534,7.405,2012-09-21
3711,26,964726.37,0,50.66,4.018,138.7395,7.405,2012-09-28
3712,26,1081005.64,1,23.89,3.655,137.1666774,7.467,2012-10-02
3713,26,1121476.51,0,67.01,3.772,138.1437742,7.405,2012-10-08
3714,26,975578.02,0,43.51,4.0,138.8336129,7.138,2012-10-19
3715,26,958619.8,0,46.95,3.917,138.7281613,7.138,2012-10-26
3716,26,1062548.73,0,47.11,3.947,138.0882667,7.489,2012-11-05
3717,26,1044639.69,0,45.19,4.029,138.9117,7.138,2012-12-10
3718,27,1543532.83,0,70.19,2.84,136.6297571,8.021,2010-01-10
3719,27,2053952.97,0,46.9,2.957,135.7464988,8.058,2010-02-04
3720,27,2024554.1,0,76.25,2.958,136.3722893,7.982,2010-02-07
3721,27,1945070.33,0,32.44,2.909,135.4657781,8.237,2010-02-19
3722,27,1390934.27,0,36.0,2.91,135.5195191,8.237,2010-02-26
3723,27,1908110.9,0,78.52,2.86,136.5891118,7.982,2010-03-09
3724,27,1884343.67,0,41.81,3.2,136.6075714,8.021,2010-03-12
3725,27,1700627.97,0,49.04,2.96,135.6682247,8.237,2010-03-19
3726,27,1836714.84,0,52.34,2.963,135.7073618,8.237,2010-03-26
3727,27,2073102.59,0,74.29,3.006,136.2181682,8.058,2010-04-06
